"Id","Algorithms","Query","Answer","Audio URL","Comment","ContextFlow","Date & Time","Feedback","Input Type","Intent","Language","Location","Source","User Type"
"25282117","Direct Match","rgi.namecheck","Are you saying Ibrahim, Please say yes or no to confirm","","","1","January 2, 2024 11:28 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282104","Direct Match","rgi.name","Please provide your name.","","","1","January 2, 2024 11:28 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282090","Direct Match","rgi.insured relationship","Thank you for confirming the policy details DOKKA VARALAXMI.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 2, 2024 11:28 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282082","Direct Match","rgi.policy holder","I can see the policy holder name is DOKKA VARALAXMI. Please say yes or no to confirm","","","1","January 2, 2024 11:28 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282076","Direct Match","rgi.insuredcheck","Are you saying 8586956963, Please say yes or no to confirm","","","1","January 2, 2024 11:28 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282062","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 11:27 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282057","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 11:27 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282053","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 11:27 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282041","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 11:27 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282034","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:27 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25281920","Direct Match","rgi.insuredcheck","Are you saying 8586956963, Please say yes or no to confirm","","","1","January 2, 2024 11:25 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25281902","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 11:25 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25281893","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 11:25 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25281883","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 11:25 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25281874","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 11:24 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25281867","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:24 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25277283","Direct Match","rgi.policycheck","Are you saying 110522223120114708, Please say yes or no to confirm","","","1","January 2, 2024 5:56 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277282","Direct Match","rgi.policycheck","Are you saying 110522-223-120-114708, Please say yes or no to confirm","","","1","January 2, 2024 5:55 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277281","Direct Match","rgi.policycheck","Are you saying 1304-222-23110034181, Please say yes or no to confirm","","","1","January 2, 2024 5:55 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277280","Direct Match","rgi.insuredcheck","Are you saying 986-71-421-97, Please say yes or no to confirm","","","1","January 2, 2024 5:54 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277279","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 5:54 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277278","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 5:54 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277277","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 5:53 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277276","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 5:53 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277275","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 5:53 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277274","No Match","yesyes","","","","1","January 2, 2024 5:50 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25277273","Direct Match","rgi.claim statuscheck","Are you saying 3123-000-286, Please say yes or no to confirm","","","1","January 2, 2024 5:50 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277272","Direct Match","rgi.claim no","Please help me with the claim number.","","","1","January 2, 2024 5:49 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277271","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 5:49 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277270","No Match"," yes","","","","1","January 2, 2024 5:48 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25277269","No Match","9","","","","1","January 2, 2024 5:48 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25277268","Direct Match","rgi.insuredcheck","Are you saying 9867-142197, Please say yes or no to confirm","","","1","January 2, 2024 5:48 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277267","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 5:48 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277266","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 5:48 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277265","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 5:48 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277264","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 5:47 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277263","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 5:47 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277262","No Match","imitation","","","","1","January 2, 2024 5:47 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25277261","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 5:47 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277260","Direct Match","rgi.policycheck","Are you saying 1105-2222, Please say yes or no to confirm","","","1","January 2, 2024 5:46 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277259","Direct Match","rgi.policy no","We couldn’t retrieve any policy details with the shared number, please help us with your policy number","","","1","January 2, 2024 5:46 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277258","Direct Match","rgi.policycheck","Are you saying 11052233800-43469, Please say yes or no to confirm","","","1","January 2, 2024 5:46 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277257","Direct Match","rgi.policy no","We couldn’t retrieve any policy details with the shared number, please help us with your policy number","","","1","January 2, 2024 5:46 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277256","Direct Match","rgi.policycheck","Are you saying 1105-222-33800-43469, Please say yes or no to confirm","","","1","January 2, 2024 5:45 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277255","Direct Match","rgi.insuredcheck","Are you saying 986714-2197, Please say yes or no to confirm","","","1","January 2, 2024 5:45 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277254","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 5:45 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277253","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 5:44 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277252","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 5:44 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277251","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 5:44 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25277250","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 5:44 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25276268","No Match","yesyes","","","","1","January 1, 2024 11:09 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25276259","Direct Match","rgi.policycheck","Are you saying 1105-222-233800-43469, Please say yes or no to confirm","","","1","January 1, 2024 11:09 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25276229","Direct Match","rgi.insuredcheck","Are you saying 948-230-2129, Please say yes or no to confirm","","","1","January 1, 2024 11:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25276225","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 1, 2024 11:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25276221","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 1, 2024 11:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25276218","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 1, 2024 11:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25276215","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 1, 2024 11:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25276208","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 1, 2024 11:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25246835","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 1, 2024 1:09 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25246777","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 1, 2024 1:09 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
